Make,Model,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg
Chevrolet,Spark,98,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,38,30
Chevrolet,Spark,98,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,38,30
Chevrolet,Spark,98,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,38,29
Chevrolet,Spark,98,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,38,30
Kia,Spectra,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23
Kia,Spectra,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23
Kia,Spectra,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,32,23
Kia,Spectra,138,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,30,23
Kia,Spectra,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23
Kia,Spectra,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,32,23
Kia,Spectra,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,32,23
Kia,Spectra,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,32,24
Kia,Spectra,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,32,24
Kia,Spectra,138,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,30,23
Kia,Spectra,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23
Kia,Spectra,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23
Kia,Spectra,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,32,24
Kia,Spectra,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,32,24
Kia,Spectra,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23
Kia,Spectra,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23
Kia,Spectra,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23
Kia,Spectra,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,32,24
Kia,Spectra,138,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,30,23
Kia,Spectra,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,32,24
Kia,Spectra,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23
Kia,Spectra,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,32,24
Kia,Spectra,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,32,24
Dodge,Spirit,101,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,29,22
Dodge,Spirit,101,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,26,21
Dodge,Spirit,100,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,25,19
Dodge,Spirit,100,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,26,19
Kia,Sportage,182,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,21
Kia,Sportage,260,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,26,20
Kia,Sportage,182,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,21
Kia,Sportage,182,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,26,19
Kia,Sportage,260,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,24,19
Kia,Sportage,182,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,26,19
Kia,Sportage,182,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,26,19
Kia,Sportage,182,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,21
Kia,Sportage,260,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,25,19
Kia,Sportage,182,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,21
Kia,Sportage,260,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,26,20
Kia,Sportage,182,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,26,19
Kia,Sportage,181,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,25,21
Kia,Sportage,240,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,26,21
Kia,Sportage,181,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,29,22
Kia,Sportage,237,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,23,20
Kia,Sportage,181,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,29,22
Kia,Sportage,181,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,25,21
Chevrolet,Sportvan,200,8,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Passenger Van,16,11
Chevrolet,Sportvan,200,8,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Passenger Van,16,11
Chevrolet,Sportvan,200,8,AUTOMATIC,rear wheel drive,3,N/A,Large,Passenger Van,16,11
Chevrolet,Sportvan,200,8,AUTOMATIC,rear wheel drive,3,N/A,Large,Passenger Van,16,11
Chevrolet,Sportvan,155,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Passenger Van,17,14
Chevrolet,Sportvan,155,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Passenger Van,17,14
Chevrolet,Sportvan,163,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Passenger Van,15,13
Chevrolet,Sportvan,163,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Passenger Van,15,13
Maserati,Spyder,390,8,MANUAL,rear wheel drive,2,"Exotic,Luxury,High-Performance",Compact,Convertible,15,10
Maserati,Spyder,390,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,Luxury,High-Performance",Compact,Convertible,16,10
Maserati,Spyder,390,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,Luxury,High-Performance",Compact,Convertible,16,10
Maserati,Spyder,390,8,MANUAL,rear wheel drive,2,"Exotic,Luxury,High-Performance",Compact,Convertible,15,10
Maserati,Spyder,385,8,MANUAL,rear wheel drive,2,"Exotic,Luxury,High-Performance",Compact,Convertible,15,10
Maserati,Spyder,385,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,Luxury,High-Performance",Compact,Convertible,16,11
Audi,SQ5,354,6,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,24,17
Audi,SQ5,354,6,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,24,17
Audi,SQ5,354,6,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,Performance",Midsize,4dr SUV,24,17
Audi,SQ5,354,6,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,Performance",Midsize,4dr SUV,24,17
Audi,SQ5,354,6,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,Performance",Midsize,4dr SUV,24,17
Audi,SQ5,354,6,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,Performance",Midsize,4dr SUV,24,17
Dodge,SRT Viper,640,10,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,19,12
Dodge,SRT Viper,640,10,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,19,12
Dodge,SRT Viper,640,10,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,19,12
Dodge,SRT Viper,640,10,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,19,12
Cadillac,SRX,308,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,23,16
Cadillac,SRX,308,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,23,16
Cadillac,SRX,308,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,24,17
Cadillac,SRX,308,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,24,17
Cadillac,SRX,308,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,24,17
Cadillac,SRX,308,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,23,16
Cadillac,SRX,308,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,24,17
Cadillac,SRX,308,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,24,17
Cadillac,SRX,308,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,23,16
Cadillac,SRX,308,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,24,17
Cadillac,SRX,308,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,23,16
Cadillac,SRX,308,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,24,17
Cadillac,SRX,308,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,23,16
Cadillac,SRX,308,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,24,17
Cadillac,SRX,308,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,24,17
Cadillac,SRX,308,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,23,16
Cadillac,SRX,308,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,23,16
Cadillac,SRX,308,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,24,17
Cadillac,SRX,308,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,23,16
Cadillac,SRX,308,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,24,17
Cadillac,SRX,308,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,24,17
Chevrolet,SS,415,8,AUTOMATIC,rear wheel drive,4,High-Performance,Large,Sedan,21,14
Chevrolet,SS,415,8,AUTOMATIC,rear wheel drive,4,High-Performance,Large,Sedan,21,14
Chevrolet,SS,415,8,AUTOMATIC,rear wheel drive,4,High-Performance,Large,Sedan,20,14
Chevrolet,SSR,300,8,AUTOMATIC,rear wheel drive,2,Performance,Compact,Regular Cab Pickup,18,14
Chevrolet,SSR,395,8,AUTOMATIC,rear wheel drive,2,Performance,Compact,Regular Cab Pickup,18,14
Chevrolet,SSR,395,8,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Regular Cab Pickup,18,14
Nissan,Stanza,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,26,19
Nissan,Stanza,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,26,19
Nissan,Stanza,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,26,19
Nissan,Stanza,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,26,19
Nissan,Stanza,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,25,18
Nissan,Stanza,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,26,19
Nissan,Stanza,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,26,19
Dodge,Stealth,320,6,MANUAL,all wheel drive,2,"Factory Tuner,Performance",Compact,Coupe,22,16
Dodge,Stealth,222,6,MANUAL,front wheel drive,2,Performance,Compact,Coupe,23,17
Dodge,Stealth,222,6,MANUAL,front wheel drive,2,Performance,Compact,Coupe,23,17
Dodge,Stealth,164,6,MANUAL,front wheel drive,2,N/A,Compact,Coupe,22,17
Dodge,Stealth,222,6,MANUAL,front wheel drive,2,Performance,Compact,Coupe,23,17
Dodge,Stealth,320,6,MANUAL,all wheel drive,2,"Factory Tuner,Performance",Compact,Coupe,22,16
Dodge,Stealth,164,6,MANUAL,front wheel drive,2,N/A,Compact,Coupe,22,17
Dodge,Stealth,222,6,MANUAL,front wheel drive,2,Performance,Compact,Coupe,23,17
Dodge,Stealth,164,6,MANUAL,front wheel drive,2,N/A,Compact,Coupe,22,17
Dodge,Stealth,320,6,MANUAL,all wheel drive,2,"Factory Tuner,Performance",Compact,Coupe,22,16
Dodge,Stratus,200,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,26,19
Dodge,Stratus,200,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,25,19
Dodge,Stratus,200,6,MANUAL,front wheel drive,2,Performance,Midsize,Coupe,26,18
Dodge,Stratus,200,6,AUTOMATIC,front wheel drive,2,Performance,Midsize,Coupe,25,18
Dodge,Stratus,200,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,26,19
Dodge,Stratus,150,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,27,20
Dodge,Stratus,200,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,25,19
Dodge,Stratus,200,6,MANUAL,front wheel drive,4,Performance,Midsize,Sedan,25,17
Dodge,Stratus,147,4,MANUAL,front wheel drive,2,N/A,Midsize,Coupe,29,21
Dodge,Stratus,142,4,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,26,19
Dodge,Stratus,200,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,25,19
Dodge,Stratus,200,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,25,19
Dodge,Stratus,200,6,MANUAL,front wheel drive,2,Performance,Midsize,Coupe,27,18
Dodge,Stratus,150,4,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Sedan,26,19
Dodge,Stratus,147,4,MANUAL,front wheel drive,2,N/A,Midsize,Coupe,29,21
Dodge,Stratus,200,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,25,19
Dodge,Stratus,150,4,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Sedan,27,20
Cadillac,STS-V,469,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,19,12
Cadillac,STS-V,469,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,19,13
Cadillac,STS-V,469,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,19,13
Cadillac,STS,320,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,24,15
Cadillac,STS,302,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,26,17
Cadillac,STS,302,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,27,18
Cadillac,STS,320,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,24,15
Cadillac,STS,302,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,27,18
Cadillac,STS,302,6,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,27,18
Cadillac,STS,320,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,24,15
Cadillac,STS,302,6,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,27,18
Cadillac,STS,302,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,27,18
Cadillac,STS,302,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,27,18
Chevrolet,Suburban,355,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,4dr SUV,23,16
Chevrolet,Suburban,355,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,23,16
Chevrolet,Suburban,355,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,22,15
Chevrolet,Suburban,355,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,22,15
Chevrolet,Suburban,355,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,22,15
Chevrolet,Suburban,355,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,4dr SUV,23,16
Chevrolet,Suburban,355,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,23,16
Chevrolet,Suburban,355,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,22,15
Chevrolet,Suburban,355,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,23,16
Chevrolet,Suburban,355,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,22,15
Chevrolet,Suburban,355,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,23,16
Chevrolet,Suburban,355,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,22,15
Chevrolet,Suburban,355,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,22,15
Chevrolet,Suburban,355,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,23,16
Chevrolet,Suburban,355,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,22,15
Chevrolet,Suburban,355,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,22,15
Chevrolet,Suburban,355,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,23,16
Chevrolet,Suburban,355,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,23,16
GMC,Suburban,255,8,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,17,12
GMC,Suburban,255,8,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,15,11
GMC,Suburban,255,8,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,17,12
GMC,Suburban,255,8,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,17,12
GMC,Suburban,255,8,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,17,12
GMC,Suburban,255,8,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,17,12
Pontiac,Sunbird,111,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,32,22
Pontiac,Sunbird,140,6,MANUAL,front wheel drive,2,N/A,Compact,Coupe,26,17
Pontiac,Sunbird,111,4,MANUAL,front wheel drive,2,N/A,Compact,Convertible,32,22
Pontiac,Sunbird,111,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,32,22
Pontiac,Sunbird,111,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,32,22
Pontiac,Sunbird,111,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,32,22
Pontiac,Sunbird,110,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,32,22
Pontiac,Sunbird,110,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,32,22
Pontiac,Sunbird,110,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,32,22
Pontiac,Sunbird,110,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,32,22
Pontiac,Sunbird,110,4,MANUAL,front wheel drive,2,N/A,Compact,Convertible,32,22
Pontiac,Sunbird,140,6,MANUAL,front wheel drive,2,N/A,Compact,Coupe,26,17
Pontiac,Sunbird,110,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,32,22
Pontiac,Sunbird,110,4,MANUAL,front wheel drive,2,N/A,Compact,Convertible,32,22
Pontiac,Sunbird,110,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,32,22
Pontiac,Sunbird,140,6,MANUAL,front wheel drive,2,N/A,Compact,Coupe,26,17
Plymouth,Sundance,100,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,29,20
Plymouth,Sundance,93,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,29,23
Plymouth,Sundance,93,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,29,23
Plymouth,Sundance,100,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,29,20
Plymouth,Sundance,93,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,29,23
Plymouth,Sundance,93,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,29,23
Plymouth,Sundance,100,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,29,22
Plymouth,Sundance,93,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,29,23
Plymouth,Sundance,100,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,29,22
Plymouth,Sundance,93,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,29,23
Plymouth,Sundance,100,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,27,21
Plymouth,Sundance,100,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,27,21
Plymouth,Sundance,93,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,30,23
Plymouth,Sundance,93,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,30,23
Pontiac,Sunfire,140,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,30,22
Pontiac,Sunfire,140,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,33,23
Pontiac,Sunfire,140,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,33,23
Pontiac,Sunfire,140,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,32,23
Pontiac,Sunfire,140,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,32,23
Ferrari,Superamerica,532,12,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,15,9
Ferrari,Superamerica,532,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,16,9
Bentley,Supersports Convertible ISR,631,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,19,12
Toyota,Supra,320,6,AUTOMATIC,rear wheel drive,2,Performance,Compact,Coupe,22,16
Toyota,Supra,220,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22,16
Toyota,Supra,320,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22,15
Toyota,Supra,220,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22,16
Toyota,Supra,225,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22,17
Toyota,Supra,320,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22,15
Subaru,SVX,230,6,AUTOMATIC,all wheel drive,2,Performance,Compact,Coupe,23,15
Subaru,SVX,230,6,AUTOMATIC,front wheel drive,2,Performance,Compact,Coupe,23,15
Subaru,SVX,230,6,AUTOMATIC,all wheel drive,2,Performance,Compact,Coupe,23,15
Subaru,SVX,230,6,AUTOMATIC,front wheel drive,2,Performance,Compact,Coupe,23,15
Subaru,SVX,230,6,AUTOMATIC,all wheel drive,2,Performance,Compact,Coupe,22,15
Subaru,SVX,230,6,AUTOMATIC,all wheel drive,2,Performance,Compact,Coupe,22,15
Subaru,SVX,230,6,AUTOMATIC,all wheel drive,2,Performance,Compact,Coupe,22,15
Subaru,SVX,230,6,AUTOMATIC,all wheel drive,2,Performance,Compact,Coupe,22,15
Suzuki,Swift,79,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,39,33
Suzuki,Swift,79,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,38,31
Suzuki,Swift,79,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,38,31
Suzuki,Swift,79,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,31,26
Suzuki,Swift,79,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,31,26
Suzuki,Swift,79,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,38,31
Suzuki,Swift,79,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,38,31
Suzuki,SX4,150,4,MANUAL,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30,22
Suzuki,SX4,148,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,29,23
Suzuki,SX4,148,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,30,23
Suzuki,SX4,150,4,MANUAL,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30,22
Suzuki,SX4,148,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,30,23
Suzuki,SX4,150,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,32,23
Suzuki,SX4,148,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,30,23
Suzuki,SX4,150,4,MANUAL,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30,22
Suzuki,SX4,150,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,33,23
Suzuki,SX4,148,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30,23
Suzuki,SX4,150,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,33,23
Suzuki,SX4,148,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30,23
Suzuki,SX4,150,4,MANUAL,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30,22
Suzuki,SX4,148,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,29,23
Suzuki,SX4,150,4,MANUAL,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30,22
Suzuki,SX4,148,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,29,23
Suzuki,SX4,148,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,29,23
Suzuki,SX4,148,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30,23
Suzuki,SX4,148,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,32,25
Suzuki,SX4,148,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,32,25
Suzuki,SX4,150,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,33,23
Suzuki,SX4,148,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30,23
Suzuki,SX4,150,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,33,23
Suzuki,SX4,150,4,MANUAL,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30,22
Suzuki,SX4,150,4,MANUAL,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30,22
Suzuki,SX4,150,4,MANUAL,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30,22
Suzuki,SX4,150,4,MANUAL,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30,22
Suzuki,SX4,148,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,29,23
Suzuki,SX4,148,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,32,25
Suzuki,SX4,148,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30,23
Suzuki,SX4,148,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,30,23
